obs_time_utc,city,lat,lon,temp_c,feels_like_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_deg,clouds_pct,weather_main,weather_desc
2025-08-15T22:30:00.0000000,Pune,18.5204,73.8567,22.2,24.7,94,1004,13.5,261,100,Cloudy,Overcast
2025-08-15T23:30:00.0000000,Pune,18.5204,73.8567,22.3,24.8,93,1004.1,12.6,261,100,Cloudy,Overcast
2025-08-16T00:30:00.0000000,Pune,18.5204,73.8567,22.9,26.1,94,1003.8,11.4,273,100,Drizzle,Light drizzle
2025-08-16T01:30:00.0000000,Pune,18.5204,73.8567,23,26,93,1004.1,12.8,270,100,Drizzle,Light drizzle
2025-08-16T02:30:00.0000000,Pune,18.5204,73.8567,23.7,26.8,91,1005,13.3,272,100,Drizzle,Light drizzle
2025-08-16T03:30:00.0000000,Pune,18.5204,73.8567,24,26.7,88,1005,14.9,262,100,Cloudy,Overcast
2025-08-16T04:30:00.0000000,Pune,18.5204,73.8567,25,27.6,83,1004.9,15.7,261,100,Cloudy,Overcast
2025-08-16T05:30:00.0000000,Pune,18.5204,73.8567,25.9,28.4,78,1004.5,15.7,266,100,Drizzle,Light drizzle
2025-08-16T06:30:00.0000000,Pune,18.5204,73.8567,27,30.5,73,1003.8,14.6,266,100,Cloudy,Overcast
2025-08-16T07:30:00.0000000,Pune,18.5204,73.8567,26.8,28.9,68,1003.1,15.8,262,100,Drizzle,Moderate drizzle
2025-08-16T08:30:00.0000000,Pune,18.5204,73.8567,25.3,27.9,79,1002.7,13.4,262,100,Drizzle,Light drizzle
2025-08-16T09:30:00.0000000,Pune,18.5204,73.8567,24.7,27.5,82,1002.4,12.4,253,100,Drizzle,Moderate drizzle
2025-08-16T10:30:00.0000000,Pune,18.5204,73.8567,24.1,26.4,84,1001.8,15,265,100,Drizzle,Dense drizzle
2025-08-16T11:30:00.0000000,Pune,18.5204,73.8567,23.8,26.1,89,1001.5,17.2,259,100,Drizzle,Moderate drizzle
2025-08-16T12:30:00.0000000,Pune,18.5204,73.8567,23.1,25.6,90,1003,14.2,261,100,Drizzle,Light drizzle
2025-08-16T13:30:00.0000000,Pune,18.5204,73.8567,22.8,25.4,92,1003.3,14.3,264,100,Drizzle,Light drizzle
2025-08-16T14:30:00.0000000,Pune,18.5204,73.8567,22.7,25.5,93,1003.9,12.2,261,100,Drizzle,Light drizzle
2025-08-16T15:30:00.0000000,Pune,18.5204,73.8567,22.6,25.7,93,1004.5,10.4,256,100,Drizzle,Light drizzle
2025-08-16T16:30:00.0000000,Pune,18.5204,73.8567,22.6,25.8,93,1004.8,9.5,256,100,Drizzle,Light drizzle
2025-08-16T17:30:00.0000000,Pune,18.5204,73.8567,22.4,25.5,96,1004.3,11.1,248,100,Rain,Slight rain
2025-08-16T18:30:00.0000000,Pune,18.5204,73.8567,22.3,25.4,96,1003.6,11.4,245,100,Drizzle,Dense drizzle
2025-08-16T19:30:00.0000000,Pune,18.5204,73.8567,22.3,25.7,96,1003.2,9.2,239,100,Drizzle,Moderate drizzle
2025-08-16T20:30:00.0000000,Pune,18.5204,73.8567,22.2,25.5,96,1002.2,9.3,243,100,Drizzle,Moderate drizzle
2025-08-16T21:30:00.0000000,Pune,18.5204,73.8567,22.1,25.4,96,1002.1,8.4,251,100,Drizzle,Light drizzle
2025-08-16T22:30:00.0000000,Pune,18.5204,73.8567,22.2,25.5,96,1002.3,8.9,256,100,Drizzle,Light drizzle
2025-08-16T23:30:00.0000000,Pune,18.5204,73.8567,22.2,25.3,95,1002.6,10.7,243,100,Drizzle,Light drizzle
2025-08-17T00:30:00.0000000,Pune,18.5204,73.8567,22.8,25.6,93,1002.4,13.1,252,100,Cloudy,Overcast
2025-08-17T01:30:00.0000000,Pune,18.5204,73.8567,23,26.3,93,1002.8,10.1,270,100,Drizzle,Light drizzle
2025-08-17T02:30:00.0000000,Pune,18.5204,73.8567,23.4,26.4,92,1003.6,13.2,253,100,Drizzle,Moderate drizzle
2025-08-17T03:30:00.0000000,Pune,18.5204,73.8567,23.8,27,90,1003.9,11.6,249,100,Drizzle,Light drizzle
2025-08-17T04:30:00.0000000,Pune,18.5204,73.8567,25,27.2,83,1003.7,18,242,100,Drizzle,Light drizzle
2025-08-17T05:30:00.0000000,Pune,18.5204,73.8567,26,28.1,78,1003.4,19,243,100,Drizzle,Light drizzle
2025-08-17T06:30:00.0000000,Pune,18.5204,73.8567,26.4,29.1,77,1003,18.4,238,100,Drizzle,Light drizzle
2025-08-17T07:30:00.0000000,Pune,18.5204,73.8567,25.7,27.7,79,1002.3,18.8,244,98,Rain,Slight rain
2025-08-17T08:30:00.0000000,Pune,18.5204,73.8567,25.7,28.4,82,1001.1,16.3,245,99,Drizzle,Light drizzle
2025-08-17T09:30:00.0000000,Pune,18.5204,73.8567,26.3,28.3,78,1000.5,20,248,100,Cloudy,Overcast
2025-08-17T10:30:00.0000000,Pune,18.5204,73.8567,25.8,27.8,79,1000.6,19.9,248,100,Drizzle,Light drizzle
2025-08-17T11:30:00.0000000,Pune,18.5204,73.8567,25,27.2,83,1001.1,18.1,253,100,Cloudy,Overcast
2025-08-17T12:30:00.0000000,Pune,18.5204,73.8567,23.9,26.4,89,1002,16.2,262,100,Cloudy,Overcast
2025-08-17T13:30:00.0000000,Pune,18.5204,73.8567,23.7,26.3,90,1002.9,15.5,268,100,Drizzle,Light drizzle
2025-08-17T14:30:00.0000000,Pune,18.5204,73.8567,23.5,26.2,90,1003.9,14.6,267,99,Drizzle,Light drizzle
2025-08-17T15:30:00.0000000,Pune,18.5204,73.8567,23.4,25.7,89,1005.2,16.3,264,100,Drizzle,Light drizzle
2025-08-17T16:30:00.0000000,Pune,18.5204,73.8567,23.1,25.4,91,1005.6,16.2,255,99,Drizzle,Light drizzle
2025-08-17T17:30:00.0000000,Pune,18.5204,73.8567,22.9,25.4,92,1005.7,14.7,253,100,Drizzle,Light drizzle
2025-08-17T18:30:00.0000000,Pune,18.5204,73.8567,22.9,25.6,92,1005.3,13.5,257,100,Drizzle,Light drizzle
2025-08-17T19:30:00.0000000,Pune,18.5204,73.8567,22.9,25.4,92,1004.9,15.2,256,100,Drizzle,Light drizzle
2025-08-17T20:30:00.0000000,Pune,18.5204,73.8567,22.9,25.1,92,1004.2,16.2,249,100,Cloudy,Overcast
2025-08-17T21:30:00.0000000,Pune,18.5204,73.8567,22.8,25.2,92,1003.9,15.3,257,100,Cloudy,Overcast
2025-08-17T22:30:00.0000000,Pune,18.5204,73.8567,22.9,25.2,91,1004.1,15.4,259,100,Cloudy,Overcast
2025-08-17T23:30:00.0000000,Pune,18.5204,73.8567,22.9,25.3,91,1004.4,14.3,253,100,Cloudy,Overcast
2025-08-18T00:30:00.0000000,Pune,18.5204,73.8567,22.9,25.5,93,1004.2,13.9,256,100,Drizzle,Light drizzle
2025-08-18T01:30:00.0000000,Pune,18.5204,73.8567,23.3,25.6,92,1004.6,16.9,258,100,Drizzle,Light drizzle
2025-08-18T02:30:00.0000000,Pune,18.5204,73.8567,23.7,26,90,1005.2,18.3,256,100,Drizzle,Light drizzle
2025-08-18T03:30:00.0000000,Pune,18.5204,73.8567,24.1,26.9,90,1005.7,16.4,262,100,Drizzle,Light drizzle
2025-08-18T04:30:00.0000000,Pune,18.5204,73.8567,24.4,27.4,90,1006,15.4,256,100,Drizzle,Dense drizzle
2025-08-18T05:30:00.0000000,Pune,18.5204,73.8567,24,26.4,89,1006,17.3,255,100,Rain,Moderate rain
2025-08-18T06:30:00.0000000,Pune,18.5204,73.8567,23.3,25.8,94,1006,18.2,253,100,Rain,Moderate rain
2025-08-18T07:30:00.0000000,Pune,18.5204,73.8567,23.1,25.8,94,1005.1,15.8,255,100,Rain,Moderate rain
2025-08-18T08:30:00.0000000,Pune,18.5204,73.8567,24.3,26.8,89,1004.4,18.5,257,100,Rain,Slight rain
2025-08-18T09:30:00.0000000,Pune,18.5204,73.8567,23.5,25.1,86,1004.4,18.9,252,100,Rain,Slight rain
2025-08-18T10:30:00.0000000,Pune,18.5204,73.8567,23.2,24.8,90,1003.8,20.3,251,100,Drizzle,Moderate drizzle
2025-08-18T11:30:00.0000000,Pune,18.5204,73.8567,22.9,24.4,91,1003.9,20.5,248,100,Drizzle,Moderate drizzle
2025-08-18T12:30:00.0000000,Pune,18.5204,73.8567,23.1,25,92,1004.2,19.2,260,100,Drizzle,Light drizzle
2025-08-18T13:30:00.0000000,Pune,18.5204,73.8567,22.9,24.9,92,1004.9,18,254,100,Drizzle,Moderate drizzle
2025-08-18T14:30:00.0000000,Pune,18.5204,73.8567,22.5,24.6,94,1005.5,17.6,259,100,Rain,Slight rain
2025-08-18T15:30:00.0000000,Pune,18.5204,73.8567,22.8,24.6,92,1006.4,19,261,100,Drizzle,Light drizzle
2025-08-18T16:30:00.0000000,Pune,18.5204,73.8567,22.8,24.7,92,1006.8,18.3,259,100,Drizzle,Light drizzle
2025-08-18T17:30:00.0000000,Pune,18.5204,73.8567,22.8,24.9,92,1006.4,17.1,255,100,Drizzle,Light drizzle
2025-08-18T18:30:00.0000000,Pune,18.5204,73.8567,22.6,24.7,92,1005.7,16.8,253,100,Drizzle,Moderate drizzle
2025-08-18T19:30:00.0000000,Pune,18.5204,73.8567,22.7,24.2,92,1004.6,20.5,250,100,Drizzle,Light drizzle
2025-08-18T20:30:00.0000000,Pune,18.5204,73.8567,22.7,24.5,93,1003.7,19.5,249,100,Rain,Slight rain
2025-08-18T21:30:00.0000000,Pune,18.5204,73.8567,22.5,24.6,94,1003.6,18.1,253,100,Drizzle,Dense drizzle
2025-08-18T22:30:00.0000000,Pune,18.5204,73.8567,22.5,24.6,95,1003.6,17.6,252,100,Drizzle,Moderate drizzle
2025-08-18T23:30:00.0000000,Pune,18.5204,73.8567,22.5,24.9,94,1003.8,15.5,250,100,Drizzle,Dense drizzle
2025-08-19T00:30:00.0000000,Pune,18.5204,73.8567,22.6,25.3,95,1003.5,14.1,240,100,Rain,Moderate rain
2025-08-19T01:30:00.0000000,Pune,18.5204,73.8567,22.9,25.6,94,1004.3,15.3,243,100,Drizzle,Moderate drizzle
2025-08-19T02:30:00.0000000,Pune,18.5204,73.8567,23.4,25.6,90,1004.9,17.7,253,100,Drizzle,Moderate drizzle
2025-08-19T03:30:00.0000000,Pune,18.5204,73.8567,23.4,25.9,92,1005.3,17.2,252,100,Rain,Slight rain
2025-08-19T04:30:00.0000000,Pune,18.5204,73.8567,23.6,26.4,93,1005.6,15.8,253,100,Rain,Moderate rain
2025-08-19T05:30:00.0000000,Pune,18.5204,73.8567,23.7,25.7,91,1004.9,20.4,258,100,Rain,Moderate rain
2025-08-19T06:30:00.0000000,Pune,18.5204,73.8567,23.7,25.7,92,1004.7,21,256,100,Rain,Slight rain
2025-08-19T07:30:00.0000000,Pune,18.5204,73.8567,24.2,25.4,87,1003.5,24.7,250,100,Rain,Slight rain
2025-08-19T08:30:00.0000000,Pune,18.5204,73.8567,23.4,25,93,1002.6,23.7,247,100,Rain,Slight rain
2025-08-19T09:30:00.0000000,Pune,18.5204,73.8567,23.4,25,94,1002,24.3,250,100,Rain,Slight rain
2025-08-19T10:30:00.0000000,Pune,18.5204,73.8567,23.5,24.9,93,1001.7,25.2,250,100,Rain,Moderate rain
2025-08-19T11:30:00.0000000,Pune,18.5204,73.8567,23.2,24.4,93,1002,25.1,249,100,Rain,Moderate rain
2025-08-19T12:30:00.0000000,Pune,18.5204,73.8567,23.1,24.6,92,1003,22.7,251,100,Rain,Slight rain
2025-08-19T13:30:00.0000000,Pune,18.5204,73.8567,23.1,24.3,92,1004.2,24.1,256,100,Drizzle,Dense drizzle
2025-08-19T14:30:00.0000000,Pune,18.5204,73.8567,22.9,24.2,91,1004.6,22,255,100,Drizzle,Moderate drizzle
2025-08-19T15:30:00.0000000,Pune,18.5204,73.8567,22.9,24.4,92,1005,21.8,249,100,Drizzle,Moderate drizzle
2025-08-19T16:30:00.0000000,Pune,18.5204,73.8567,22.7,24.4,94,1005.5,21.1,253,100,Drizzle,Dense drizzle
2025-08-19T17:30:00.0000000,Pune,18.5204,73.8567,22.6,24.4,94,1005.7,20.3,252,100,Rain,Moderate rain
2025-08-19T18:30:00.0000000,Pune,18.5204,73.8567,22.6,24.2,93,1005.1,20,249,100,Rain,Slight rain
2025-08-19T19:30:00.0000000,Pune,18.5204,73.8567,22.6,24.1,94,1004.3,21.3,247,100,Drizzle,Moderate drizzle
2025-08-19T20:30:00.0000000,Pune,18.5204,73.8567,22.4,24.1,94,1003.7,19.2,246,100,Rain,Moderate rain
2025-08-19T21:30:00.0000000,Pune,18.5204,73.8567,22.3,24.2,94,1003.6,17.7,246,100,Rain,Slight rain
2025-08-19T22:30:00.0000000,Pune,18.5204,73.8567,22.3,24.4,94,1003.9,17.1,248,100,Rain,Slight rain
2025-08-19T23:30:00.0000000,Pune,18.5204,73.8567,22.2,24.2,94,1004.2,16.8,249,100,Rain,Slight rain
2025-08-20T00:30:00.0000000,Pune,18.5204,73.8567,22.7,24.3,94,1003.7,20.9,251,100,Rain,Slight rain
2025-08-20T01:30:00.0000000,Pune,18.5204,73.8567,22.9,24.6,93,1004.4,20.9,250,100,Drizzle,Dense drizzle
2025-08-20T02:30:00.0000000,Pune,18.5204,73.8567,23.5,24.7,90,1005.2,24,252,100,Rain,Slight rain
2025-08-20T03:30:00.0000000,Pune,18.5204,73.8567,23.7,24.8,89,1005.9,25.8,255,100,Drizzle,Dense drizzle
2025-08-20T04:30:00.0000000,Pune,18.5204,73.8567,24.4,26,88,1006.3,23.7,250,100,Rain,Slight rain
2025-08-20T05:30:00.0000000,Pune,18.5204,73.8567,24.3,24.9,83,1005.8,27.2,252,100,Drizzle,Dense drizzle
2025-08-20T06:30:00.0000000,Pune,18.5204,73.8567,24.4,25.6,86,1005.6,25.3,254,100,Drizzle,Dense drizzle
2025-08-20T07:30:00.0000000,Pune,18.5204,73.8567,24.3,25.7,84,1005.1,21.6,253,100,Drizzle,Moderate drizzle
2025-08-20T08:30:00.0000000,Pune,18.5204,73.8567,24.5,25.4,82,1004.5,25,257,100,Drizzle,Moderate drizzle
2025-08-20T09:30:00.0000000,Pune,18.5204,73.8567,24.2,25.8,85,1003.9,20.5,257,98,Rain,Slight rain
2025-08-20T10:30:00.0000000,Pune,18.5204,73.8567,23.9,25.1,86,1003.6,22.7,252,97,Drizzle,Light drizzle
2025-08-20T11:30:00.0000000,Pune,18.5204,73.8567,23.8,25,85,1003.8,22.8,253,100,Drizzle,Light drizzle
2025-08-20T12:30:00.0000000,Pune,18.5204,73.8567,23.4,25.1,89,1004.7,20.1,249,100,Drizzle,Light drizzle
2025-08-20T13:30:00.0000000,Pune,18.5204,73.8567,22.9,24.6,90,1005.6,18.9,246,100,Drizzle,Light drizzle
2025-08-20T14:30:00.0000000,Pune,18.5204,73.8567,23.1,24.9,90,1006.6,18.6,248,99,Drizzle,Light drizzle
2025-08-20T15:30:00.0000000,Pune,18.5204,73.8567,23,25.1,90,1007.6,17.3,239,100,Drizzle,Light drizzle
2025-08-20T16:30:00.0000000,Pune,18.5204,73.8567,22.9,25.2,90,1008.2,15.3,240,100,Drizzle,Light drizzle
2025-08-20T17:30:00.0000000,Pune,18.5204,73.8567,22.8,25.1,90,1008.4,14.8,243,100,Drizzle,Light drizzle
2025-08-20T18:30:00.0000000,Pune,18.5204,73.8567,22.9,24.8,90,1007.8,17.2,241,97,Drizzle,Light drizzle
2025-08-20T19:30:00.0000000,Pune,18.5204,73.8567,22.8,24.7,91,1007.6,17.6,244,96,Drizzle,Light drizzle
2025-08-20T20:30:00.0000000,Pune,18.5204,73.8567,22.8,24.6,90,1007,17.9,242,99,Drizzle,Light drizzle
2025-08-20T21:30:00.0000000,Pune,18.5204,73.8567,22.7,24.9,91,1006.8,15.5,247,99,Drizzle,Light drizzle
2025-08-20T22:30:00.0000000,Pune,18.5204,73.8567,22.6,24.6,91,1006.8,16.8,246,100,Drizzle,Light drizzle
2025-08-20T23:30:00.0000000,Pune,18.5204,73.8567,22.5,24.1,90,1007.1,18.2,240,100,Drizzle,Light drizzle
2025-08-21T00:30:00.0000000,Pune,18.5204,73.8567,22.6,25.1,92,1007.8,13.7,252,100,Cloudy,Overcast
2025-08-21T01:30:00.0000000,Pune,18.5204,73.8567,23,25.2,92,1008.6,16.6,247,100,Drizzle,Light drizzle
2025-08-21T02:30:00.0000000,Pune,18.5204,73.8567,23.8,26,88,1009.3,17.1,243,100,Cloudy,Overcast
2025-08-21T03:30:00.0000000,Pune,18.5204,73.8567,24.5,26.3,84,1009.7,20.2,245,100,Drizzle,Light drizzle
2025-08-21T04:30:00.0000000,Pune,18.5204,73.8567,25.6,27,79,1009.9,23.2,249,100,Drizzle,Light drizzle
2025-08-21T05:30:00.0000000,Pune,18.5204,73.8567,26.1,28.1,77,1009.5,25,245,99,Drizzle,Light drizzle
2025-08-21T06:30:00.0000000,Pune,18.5204,73.8567,26.3,28.6,75,1008.9,26.2,248,83,Drizzle,Moderate drizzle
2025-08-21T07:30:00.0000000,Pune,18.5204,73.8567,26.5,29,75,1008,24.3,246,100,Drizzle,Moderate drizzle
2025-08-21T08:30:00.0000000,Pune,18.5204,73.8567,26.1,28,77,1007.3,25.8,248,71,Drizzle,Moderate drizzle
2025-08-21T09:30:00.0000000,Pune,18.5204,73.8567,26,27.5,78,1006.9,25.3,247,40,Drizzle,Light drizzle
2025-08-21T10:30:00.0000000,Pune,18.5204,73.8567,25.2,26.7,81,1006.8,22.5,249,92,Drizzle,Light drizzle
2025-08-21T11:30:00.0000000,Pune,18.5204,73.8567,24.7,26.3,83,1007.3,20.4,251,100,Drizzle,Light drizzle
2025-08-21T12:30:00.0000000,Pune,18.5204,73.8567,23.7,26.3,88,1008.3,14.9,245,100,Drizzle,Light drizzle
2025-08-21T13:30:00.0000000,Pune,18.5204,73.8567,23.2,25.3,89,1009.3,16.4,247,100,Cloudy,Overcast
2025-08-21T14:30:00.0000000,Pune,18.5204,73.8567,23.2,25.5,89,1010,15.7,252,100,Cloudy,Overcast
2025-08-21T15:30:00.0000000,Pune,18.5204,73.8567,23.2,25.7,90,1011,14.9,250,100,Cloudy,Overcast
2025-08-21T16:30:00.0000000,Pune,18.5204,73.8567,23.2,25.6,91,1011.4,16.1,252,100,Drizzle,Light drizzle
2025-08-21T17:30:00.0000000,Pune,18.5204,73.8567,23,25.4,92,1011.2,15.6,256,100,Cloudy,Overcast
2025-08-21T18:30:00.0000000,Pune,18.5204,73.8567,23,25.2,91,1010.5,16.5,252,100,Cloudy,Overcast
2025-08-21T19:30:00.0000000,Pune,18.5204,73.8567,22.9,25.2,92,1009.8,16.1,259,100,Cloudy,Overcast
2025-08-21T20:30:00.0000000,Pune,18.5204,73.8567,22.8,25,92,1008.8,16.5,257,100,Cloudy,Overcast
2025-08-21T21:30:00.0000000,Pune,18.5204,73.8567,22.9,25,91,1008.7,16.4,253,100,Cloudy,Overcast
2025-08-21T22:30:00.0000000,Pune,18.5204,73.8567,22.5,24.5,92,1008.9,16.2,251,100,Cloudy,Overcast
2025-08-21T23:30:00.0000000,Pune,18.5204,73.8567,22.5,24.6,91,1009.1,15.7,254,100,Cloudy,Overcast
2025-08-22T00:30:00.0000000,Pune,18.5204,73.8567,22.6,25,92,1009.3,13.9,253,100,Cloudy,Overcast
2025-08-22T01:30:00.0000000,Pune,18.5204,73.8567,23.1,25.4,90,1009.8,15.5,257,100,Drizzle,Light drizzle
2025-08-22T02:30:00.0000000,Pune,18.5204,73.8567,23.7,25.4,88,1010.1,20,253,100,Drizzle,Light drizzle
2025-08-22T03:30:00.0000000,Pune,18.5204,73.8567,24.9,26.5,82,1010.5,21.3,250,100,Drizzle,Light drizzle
2025-08-22T04:30:00.0000000,Pune,18.5204,73.8567,25.7,27.5,78,1010.8,21.8,253,98,Drizzle,Light drizzle
2025-08-22T05:30:00.0000000,Pune,18.5204,73.8567,25.6,27.2,78,1010.4,23.8,256,90,Drizzle,Light drizzle
2025-08-22T06:30:00.0000000,Pune,18.5204,73.8567,26.8,29,71,1009.1,23.7,256,93,Drizzle,Light drizzle
2025-08-22T07:30:00.0000000,Pune,18.5204,73.8567,26.7,29.4,74,1008.6,24.5,262,54,Drizzle,Moderate drizzle
2025-08-22T08:30:00.0000000,Pune,18.5204,73.8567,26.5,29,73,1007.8,22.1,254,66,Drizzle,Light drizzle
2025-08-22T09:30:00.0000000,Pune,18.5204,73.8567,25.8,27.5,76,1007.2,24.3,255,74,Drizzle,Light drizzle
2025-08-22T10:30:00.0000000,Pune,18.5204,73.8567,25.1,26.3,79,1006.9,22.7,255,85,Drizzle,Light drizzle
2025-08-22T11:30:00.0000000,Pune,18.5204,73.8567,24.5,26.1,83,1007.2,20.3,253,100,Drizzle,Light drizzle
2025-08-22T12:30:00.0000000,Pune,18.5204,73.8567,23.6,25.8,86,1008.6,15,251,68,Drizzle,Light drizzle
2025-08-22T13:30:00.0000000,Pune,18.5204,73.8567,23,25.1,88,1009,15.8,251,80,Cloudy,Overcast
2025-08-22T14:30:00.0000000,Pune,18.5204,73.8567,22.8,24.9,89,1009.5,15.7,259,69,Partly cloudy,Partly cloudy sky
2025-08-22T15:30:00.0000000,Pune,18.5204,73.8567,22.7,24.8,90,1010.3,15,254,85,Cloudy,Overcast
2025-08-22T16:30:00.0000000,Pune,18.5204,73.8567,22.4,24.3,91,1010.6,16,247,100,Cloudy,Overcast
2025-08-22T17:30:00.0000000,Pune,18.5204,73.8567,22.4,24.3,90,1009.9,16.1,250,100,Cloudy,Overcast
2025-08-22T18:30:00.0000000,Pune,18.5204,73.8567,22.4,24.4,91,1009.3,15.9,250,100,Cloudy,Overcast
2025-08-22T19:30:00.0000000,Pune,18.5204,73.8567,22.6,24.5,90,1008.3,16.5,250,100,Cloudy,Overcast
2025-08-22T20:30:00.0000000,Pune,18.5204,73.8567,22.4,24.2,91,1007.5,17.1,253,100,Cloudy,Overcast
2025-08-22T21:30:00.0000000,Pune,18.5204,73.8567,22.3,24.3,92,1007.3,15.9,254,100,Cloudy,Overcast
2025-08-22T22:30:00.0000000,Pune,18.5204,73.8567,22.4,24.2,91,1007,17.3,251,100,Drizzle,Light drizzle
2025-08-22T23:30:00.0000000,Pune,18.5204,73.8567,22.4,24.1,90,1007.6,17.9,252,100,Cloudy,Overcast
2025-08-23T00:30:00.0000000,Pune,18.5204,73.8567,22.1,23.9,92,1008,16.9,254,69,Partly cloudy,Partly cloudy sky
2025-08-23T01:30:00.0000000,Pune,18.5204,73.8567,22.5,24,91,1008.4,19.1,250,55,Drizzle,Light drizzle
2025-08-23T02:30:00.0000000,Pune,18.5204,73.8567,23.5,24.7,85,1008.9,21.4,250,49,Mainly clear,Few clouds
2025-08-23T03:30:00.0000000,Pune,18.5204,73.8567,24.8,25.9,78,1009.5,21.5,251,41,Drizzle,Light drizzle
2025-08-23T04:30:00.0000000,Pune,18.5204,73.8567,25.4,26.5,75,1009.7,23,250,33,Drizzle,Light drizzle
2025-08-23T05:30:00.0000000,Pune,18.5204,73.8567,25.9,27.4,72,1009.4,24.7,262,44,Drizzle,Moderate drizzle
2025-08-23T06:30:00.0000000,Pune,18.5204,73.8567,25.9,27.7,75,1009,25.3,259,36,Drizzle,Moderate drizzle
2025-08-23T07:30:00.0000000,Pune,18.5204,73.8567,26.7,28.6,69,1007.7,24.8,256,50,Drizzle,Light drizzle
2025-08-23T08:30:00.0000000,Pune,18.5204,73.8567,25.8,27.7,73,1007.1,22.2,257,35,Drizzle,Light drizzle
2025-08-23T09:30:00.0000000,Pune,18.5204,73.8567,25.4,26.7,75,1006.7,25.2,249,26,Drizzle,Light drizzle
2025-08-23T10:30:00.0000000,Pune,18.5204,73.8567,25.3,25.4,74,1006.3,26.4,250,51,Drizzle,Light drizzle
2025-08-23T11:30:00.0000000,Pune,18.5204,73.8567,24,25,81,1006.5,21.4,253,68,Drizzle,Light drizzle
2025-08-23T12:30:00.0000000,Pune,18.5204,73.8567,23.2,25,88,1008,17.7,255,100,Drizzle,Light drizzle
2025-08-23T13:30:00.0000000,Pune,18.5204,73.8567,22.7,24.4,90,1008.6,17.6,256,96,Drizzle,Light drizzle
2025-08-23T14:30:00.0000000,Pune,18.5204,73.8567,22.5,24,90,1009,18.2,256,66,Drizzle,Light drizzle
2025-08-23T15:30:00.0000000,Pune,18.5204,73.8567,22.3,23.9,90,1009.9,18.2,256,82,Cloudy,Overcast
2025-08-23T16:30:00.0000000,Pune,18.5204,73.8567,22.2,24.2,93,1010.2,16.1,257,100,Cloudy,Overcast
2025-08-23T17:30:00.0000000,Pune,18.5204,73.8567,22.2,24.2,93,1010,16.2,251,99,Cloudy,Overcast
2025-08-23T18:30:00.0000000,Pune,18.5204,73.8567,22.4,24.2,92,1009.3,17.2,250,84,Drizzle,Light drizzle
2025-08-23T19:30:00.0000000,Pune,18.5204,73.8567,22.3,24.1,92,1008.8,16.9,254,87,Drizzle,Light drizzle
2025-08-23T20:30:00.0000000,Pune,18.5204,73.8567,22,23.4,91,1008.3,17.9,252,96,Cloudy,Overcast
2025-08-23T21:30:00.0000000,Pune,18.5204,73.8567,21.9,23.6,91,1008.1,16.1,254,100,Cloudy,Overcast
2025-08-23T22:30:00.0000000,Pune,18.5204,73.8567,22.1,24,92,1008.2,16.5,252,100,Drizzle,Light drizzle
2025-08-23T23:30:00.0000000,Pune,18.5204,73.8567,21.9,23.5,92,1008.4,17.9,249,100,Cloudy,Overcast
2025-08-24T00:30:00.0000000,Pune,18.5204,73.8567,21.9,23.4,93,1008.4,18.3,247,99,Cloudy,Overcast
2025-08-24T01:30:00.0000000,Pune,18.5204,73.8567,22.5,24.6,91,1008.9,15.8,249,88,Cloudy,Overcast
2025-08-24T02:30:00.0000000,Pune,18.5204,73.8567,23.5,25,86,1009.5,19.9,250,73,Drizzle,Light drizzle
2025-08-24T03:30:00.0000000,Pune,18.5204,73.8567,24.2,25.4,83,1009.9,22.7,245,87,Drizzle,Moderate drizzle
2025-08-24T04:30:00.0000000,Pune,18.5204,73.8567,24.9,26,80,1010.2,27,251,38,Drizzle,Moderate drizzle
2025-08-24T05:30:00.0000000,Pune,18.5204,73.8567,25.7,27.2,75,1010.1,24.8,249,99,Drizzle,Moderate drizzle
2025-08-24T06:30:00.0000000,Pune,18.5204,73.8567,25.9,27.6,73,1009.9,26.8,255,100,Drizzle,Moderate drizzle
2025-08-24T07:30:00.0000000,Pune,18.5204,73.8567,26.2,27.5,72,1009.1,26.4,254,100,Drizzle,Light drizzle
2025-08-24T08:30:00.0000000,Pune,18.5204,73.8567,25.2,26.3,78,1008.4,22.5,254,78,Drizzle,Light drizzle
2025-08-24T09:30:00.0000000,Pune,18.5204,73.8567,25.8,27.2,74,1007.7,24.4,252,98,Drizzle,Light drizzle
2025-08-24T10:30:00.0000000,Pune,18.5204,73.8567,24.9,25.8,79,1007.4,23.5,254,79,Drizzle,Light drizzle
2025-08-24T11:30:00.0000000,Pune,18.5204,73.8567,23.9,25.5,85,1007.6,19.9,256,93,Drizzle,Light drizzle
2025-08-24T12:30:00.0000000,Pune,18.5204,73.8567,23.2,25.3,87,1008.7,15.9,248,100,Cloudy,Overcast
2025-08-24T13:30:00.0000000,Pune,18.5204,73.8567,22.7,24.4,89,1009.4,17.2,250,100,Cloudy,Overcast
2025-08-24T14:30:00.0000000,Pune,18.5204,73.8567,22.5,24.5,91,1009.7,16.1,250,99,Cloudy,Overcast
2025-08-24T15:30:00.0000000,Pune,18.5204,73.8567,22.6,24.4,89,1010.5,16.2,247,93,Cloudy,Overcast
2025-08-24T16:30:00.0000000,Pune,18.5204,73.8567,22.5,24.5,91,1010.7,15.8,249,99,Cloudy,Overcast
